class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,['sogno'],dream,dream.md,dream,jomTwZiGygWD,862639398820307050520,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bHdCw4BecfGK,natural phenomenon,,,
Concept,['sogno'],dream,dream.md,dream,jomTwZiGygWD,862639398820307050520,subclass_of,,,,,
Concept,['sogno'],dream,dream.md,dream,jomTwZiGygWD,862639398820307050520,opposite_of,,,,,
Concept,['sogno'],dream,dream.md,dream,jomTwZiGygWD,862639398820307050520,identifier,,,,,http://www.wikidata.org/entity/Q36348
