class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,theatrical genre,,,theatrical genre,theatrical genre.md,DQ6fazg69ZyE,234989225342385851373,identifier,http://www.wikidata.org/entity/Q7777573,
Concept,theatrical genre,,,theatrical genre,theatrical genre.md,DQ6fazg69ZyE,234989225342385851373,described_by_source,,
