class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,identifier,https://lyra.unil.ch/poems/14990,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/B8k36QrtTQLU,Progetto Lyra,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jUkaVk3KRX7R,Margherita Sarrocchi,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,part_of,,,,,,,,,Alla Signora Margherita Sarocchi. Risposta.,225.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bEkUf4bv5Dgj,"Rime di Gio. Battista Marino, amorose, marittime, boscherecce, heroiche, lugubri, morali, sacre, & varie",,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZfsD5EcdZsxp,praise,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LYHHrTeytuwp,epistolary literature,,,,,,,,,
PoeticWork,Cingati homai de' suoi più verdi allori,,"[""Cingati omai de' suoi più verdi allori""]",Cingati homai de' suoi più verdi allori,Cingati homai de' suoi più verdi allori.md,NNkUJPMpiWaE,420228355060715400234,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
