class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,identifier,http://www.wikidata.org/entity/Q1991420,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,described_by_source,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KpnNUHk7FWq5,female,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,work_location,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,member_of,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LyEatsU6bs4d,politician,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,related_to,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,notable_work,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,interested_in,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,catalog_identifier,,,,,,,,,,,,,,,
Agent,Leonora de' Medici Gonzaga,,"[""Eleanor de' Medici""]",Leonora de' Medici Gonzaga,Leonora de' Medici Gonzaga.md,fg7MNeVSQWGp,777319477450832720356,present_in_work,,,,,,,,,,,,,,,
