class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,visual arts,,,visual arts,visual arts.md,eRj7U7HDLrGe,751480180866967694406,identifier,http://www.wikidata.org/entity/Q36649,,,
Concept,visual arts,,,visual arts,visual arts.md,eRj7U7HDLrGe,751480180866967694406,described_by_source,,,,
Concept,visual arts,,,visual arts,visual arts.md,eRj7U7HDLrGe,751480180866967694406,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UR7HR4SpVWPj,field of study
