class,base_name,filename,label,id,n_id,property,identifier_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F167090001010101_000000067200C,,,,,,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,instance_of,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,contributor,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dGUWfMNNCYuo,Gaspara Stampa,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,contributor,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/7NWjyPWdFb7J,Giovanni Battista Conforti,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,part_of,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Evn2eQtfv5DK,Madrigali di Giovan Battista Conforti nuovamente dati in luce et corretti da Claudio Correggio. A cinque voci. Libro primo,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,instrumentation,,,,,,,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,based_on,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ehZgrkWs7VPp,Nasce la vita mia dal mio morire,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,derivative_work,,,,,,,,,,,,,
MusicComposition,Nasce la vita mia dal mio morire (Conforti),Nasce la vita mia dal mio morire (Conforti).md,Nasce la vita mia dal mio morire (Conforti),Bez6CJmmybrt,199112446680018300923,text,,,,,,,,,,,,,
