class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,philosophical concept,,['philosophical term'],philosophical concept,philosophical concept.md,TYSwPAjmpAM9,526916879454383684101,identifier,http://www.wikidata.org/entity/Q33104279,
Concept,philosophical concept,,['philosophical term'],philosophical concept,philosophical concept.md,TYSwPAjmpAM9,526916879454383684101,described_by_source,,
