class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,classical antiquity,,,classical antiquity,classical antiquity.md,MYPBAQP5GSWP,403077497881368691860,identifier,http://www.wikidata.org/entity/Q486761,
Concept,classical antiquity,,,classical antiquity,classical antiquity.md,MYPBAQP5GSWP,403077497881368691860,described_by_source,,
