class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,lover,,['lovers'],lover,lover.md,UZuCbSwwuwLY,548081534712762941169,identifier,http://www.wikidata.org/entity/Q841509,,,
Concept,lover,,['lovers'],lover,lover.md,UZuCbSwwuwLY,548081534712762941169,described_by_source,,,,
Concept,lover,,['lovers'],lover,lover.md,UZuCbSwwuwLY,548081534712762941169,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation
