class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F033580000101_PPPP00055300C,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/hGWk3kKYpoWd,Francesco Maria Caccianemici,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,part_of,,,,,,,,,Del Tenebroso,35.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YGHkPLurgTyx,Ricreazioni amorose de gli Academici Gelati di Bologna,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/3ruLTSyv8VeY,pastoral,,,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BbJB7Gc6gwek,canzone,,,,,,,
PoeticWork,In un boschetto adorno,,,In un boschetto adorno,In un boschetto adorno.md,GPcjkrAhmmtU,296725900522276091345,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YZkrDgDqrsaF,heptasyllable,,,,,
