class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Agent,Pellegrina Capello,,['Pellegrina Capello Bentivoglio'],Pellegrina Capello,Pellegrina Capello.md,Mt9ZZcGQWahk,410231740854778653453,identifier,http://www.wikidata.org/entity/Q110412025,
Agent,Pellegrina Capello,,['Pellegrina Capello Bentivoglio'],Pellegrina Capello,Pellegrina Capello.md,Mt9ZZcGQWahk,410231740854778653453,described_by_source,,
