class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,3pCXbioWeh4p,37356245116023556987,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/giX4moeighDe,location,,
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,3pCXbioWeh4p,37356245116023556987,subclass_of,,,,
Concept,"['refuge', 'riparo', 'ricovero']",shelter,shelter.md,shelter,3pCXbioWeh4p,37356245116023556987,identifier,,,,http://www.wikidata.org/entity/Q989946
