class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,patron,,"['mecenate', 'art patron']",patron of the arts,patron of the arts.md,F4KLdoEW9rAv,269100815822809456477,identifier,http://www.wikidata.org/entity/Q15472169,,,
Concept,patron,,"['mecenate', 'art patron']",patron of the arts,patron of the arts.md,F4KLdoEW9rAv,269100815822809456477,described_by_source,,,,
Concept,patron,,"['mecenate', 'art patron']",patron of the arts,patron of the arts.md,F4KLdoEW9rAv,269100815822809456477,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation
