class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Halton 2008),,['haltonFeministIconCelebrating2008'],(Halton 2008),(Halton 2008).md,JHtNT5hKiL2y,335924748940429210762,identifier,,,,,
BibliographicResource,(Halton 2008),,['haltonFeministIconCelebrating2008'],(Halton 2008),(Halton 2008).md,JHtNT5hKiL2y,335924748940429210762,described_by_source,,,,,
BibliographicResource,(Halton 2008),,['haltonFeministIconCelebrating2008'],(Halton 2008),(Halton 2008).md,JHtNT5hKiL2y,335924748940429210762,part_of,,,,,
BibliographicResource,(Halton 2008),,['haltonFeministIconCelebrating2008'],(Halton 2008),(Halton 2008).md,JHtNT5hKiL2y,335924748940429210762,citation,,,,"Halton, Jennifer. 2008. ‘A Feminist Icon: Celebrating the Life and Work of Isabella Andreini and the Commedia Dell’arte in Renaissance Italy’. Maynooth Musicology: Postgraduate Journal 1. Maynooth Musicology: 78–98.",
BibliographicResource,(Halton 2008),,['haltonFeministIconCelebrating2008'],(Halton 2008),(Halton 2008).md,JHtNT5hKiL2y,335924748940429210762,isbn,,,,,
