class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,chivalric poem,,"['poema cavalleresco', 'chivalric romance']",chivalric poem,chivalric poem.md,G5HRmYcA2riQ,290086618406941988296,identifier,http://www.wikidata.org/entity/Q1159457,
Concept,chivalric poem,,"['poema cavalleresco', 'chivalric romance']",chivalric poem,chivalric poem.md,G5HRmYcA2riQ,290086618406941988296,described_by_source,,
