class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,part_of_value,citation_value,isbn_value
BibliographicResource,(Cornia and Forment 2024),,['corniaWhosAfraidArtyfyshall2024'],(Cornia and Forment 2024),(Cornia and Forment 2024).md,gDgwAHCxMRtY,788393840041500974469,identifier,https://doi.org/10.5281/zenodo.14877381,,,,
BibliographicResource,(Cornia and Forment 2024),,['corniaWhosAfraidArtyfyshall2024'],(Cornia and Forment 2024),(Cornia and Forment 2024).md,gDgwAHCxMRtY,788393840041500974469,described_by_source,,,,,
BibliographicResource,(Cornia and Forment 2024),,['corniaWhosAfraidArtyfyshall2024'],(Cornia and Forment 2024),(Cornia and Forment 2024).md,gDgwAHCxMRtY,788393840041500974469,part_of,,,,,
BibliographicResource,(Cornia and Forment 2024),,['corniaWhosAfraidArtyfyshall2024'],(Cornia and Forment 2024),(Cornia and Forment 2024).md,gDgwAHCxMRtY,788393840041500974469,citation,,,,"Cornia, Nicholas, and Bruno Forment. 2024. ‘Who’s Afraid of the “Artyfyshall Byrd”? Historical Notions and Current Challenges of Musical Artificiality’. Proceedings of the 25th International Society for Music Information Retrieval Conference, ISMIR 2024, San Francisco, California, USA and Online, November 10-14, 2024. San Francisco, USA: ISMIR, 486–92.",
BibliographicResource,(Cornia and Forment 2024),,['corniaWhosAfraidArtyfyshall2024'],(Cornia and Forment 2024),(Cornia and Forment 2024).md,gDgwAHCxMRtY,788393840041500974469,isbn,,,,,
