class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,"['riso', 'laugh']",laughter,laughter.md,laughter,GiYPc75HZAb3,303576882271801930243,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity,,,
Concept,"['riso', 'laugh']",laughter,laughter.md,laughter,GiYPc75HZAb3,303576882271801930243,subclass_of,,,,,
Concept,"['riso', 'laugh']",laughter,laughter.md,laughter,GiYPc75HZAb3,303576882271801930243,opposite_of,,,,,
Concept,"['riso', 'laugh']",laughter,laughter.md,laughter,GiYPc75HZAb3,303576882271801930243,identifier,,,,,http://www.wikidata.org/entity/Q170579
