class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,kiss,,"['bacio', 'baci', 'basia', 'basium']",kiss,kiss.md,YGRByAyckPA5,624292657746261872166,identifier,http://www.wikidata.org/entity/Q7307,,,
Concept,kiss,,"['bacio', 'baci', 'basia', 'basium']",kiss,kiss.md,YGRByAyckPA5,624292657746261872166,described_by_source,,,,
Concept,kiss,,"['bacio', 'baci', 'basia', 'basium']",kiss,kiss.md,YGRByAyckPA5,624292657746261872166,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity
