class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,identifier,http://www.wikidata.org/entity/Q5526607,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,described_by_source,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,work_location,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,member_of,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,related_to,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,notable_work,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,interested_in,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,catalog_identifier,,,,,,,,,,,,,,,
Agent,Gasparo Patronieri,,['Spirito da Reggio'],Gasparo Patronieri,Gasparo Patronieri.md,MtH5i5tX8ThC,410279449086640872937,present_in_work,,,,,,,,,,,,,,,
