class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,Saint Philomena,,,Saint Philomena,Saint Philomena.md,MphYi2xD8N4H,408986759334311949450,identifier,http://www.wikidata.org/entity/Q466428,,,,
Concept,Saint Philomena,,,Saint Philomena,Saint Philomena.md,MphYi2xD8N4H,408986759334311949450,described_by_source,,,,,
Concept,Saint Philomena,,,Saint Philomena,Saint Philomena.md,MphYi2xD8N4H,408986759334311949450,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/icfpwcxuhjnS,saint,
Concept,Saint Philomena,,,Saint Philomena,Saint Philomena.md,MphYi2xD8N4H,408986759334311949450,subclass_of,,,,,
