class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,visual arts,,,visual arts,visual arts.md,eihJDhFoMudj,757623242140324834169,identifier,http://www.wikidata.org/entity/Q36649,
Concept,visual arts,,,visual arts,visual arts.md,eihJDhFoMudj,757623242140324834169,described_by_source,,
