class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,identifier,http://www.wikidata.org/entity/Q179277,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,described_by_source,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/J6uXo2g5NfHE,Roma,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,member_of,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ,composer,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,related_to,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,notable_work,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,interested_in,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Giovanni Pierluigi da Palestrina,,,Giovanni Pierluigi da Palestrina,Giovanni Pierluigi da Palestrina.md,fhonUhTn9HLC,777938366820711990781,present_in_work,,,,,,,,,,,,,,,,
