class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Place,Siena,,,Siena,Siena.md,MYfqAMA7FA2N,403183355469934627550,identifier,http://www.wikidata.org/entity/Q2751,
Place,Siena,,,Siena,Siena.md,MYfqAMA7FA2N,403183355469934627550,described_by_source,,
