class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,opposite_of_value,identifier_value
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,BFHzCP7V5o3p,190531064580948328243,instance_of,,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,BFHzCP7V5o3p,190531064580948328243,subclass_of,,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,BFHzCP7V5o3p,190531064580948328243,opposite_of,,,,
Concept,"['grido', 'scream', 'yell', 'shout']",screaming,screaming.md,screaming,BFHzCP7V5o3p,190531064580948328243,identifier,,,,http://www.wikidata.org/entity/Q1932016
