class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_section,part_of_pages,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/mtmLGiiqGNUj,Ridolfo Campeggi,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,part_of,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NGrxmrXecZ5w,7.0,6.0,La distruzione di Gierusalemme,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4dyo9zXijchN,religion,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GJNhc2VqDoFL,martyrdom,,,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nkvGUfVFSUHZ,ottava rima,,,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kcWr3rLLCUsP,Jesus Christ,,,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,text,,,,,,,,,,,,,,,,,,,,,,"Infelice Signor, hor questo è'l merto,
Che della tua bontà fra noi riporti,
Per aprirci il camin scosceso, & erto
Di gire al Ciel, quai pene, ahi non sopporti?
Perché mostrasti il tuo potere aperto,
Sanando gl'egri, e ravvivando i morti,
Sarai costretto dallo stuol feroce
Lasciar il corpo essanimato in Croce.",,
PoeticWork,"Infelice Signor, hor questo è'l merto",,,"Infelice Signor, hor questo è'l merto","Infelice Signor, hor questo è'l merto.md",GPLnRzocydRQ,296624574571992510646,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian
