class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,sword,sword.md,sword,JbmJpbVTAmsh,342396485030936192514,instance_of,,,
Concept,sword,sword.md,sword,JbmJpbVTAmsh,342396485030936192514,subclass_of,,,
Concept,sword,sword.md,sword,JbmJpbVTAmsh,342396485030936192514,identifier,,,http://www.wikidata.org/entity/Q12791
