class,label,description,aliases,base_name,filename,id,n_id,property,isbn_value,described_by_source_value,part_of_value,part_of_label,citation_value
BibliographicResource,(Torelli Benedetti 2013),,['torellibenedettiParteniaPastoralPlay2013'],(Torelli Benedetti 2013),(Torelli Benedetti 2013).md,KQXKh6XbMhTZ,358961194562145357472,isbn,978-0-7727-2136-5,,,,
BibliographicResource,(Torelli Benedetti 2013),,['torellibenedettiParteniaPastoralPlay2013'],(Torelli Benedetti 2013),(Torelli Benedetti 2013).md,KQXKh6XbMhTZ,358961194562145357472,described_by_source,,,,,
BibliographicResource,(Torelli Benedetti 2013),,['torellibenedettiParteniaPastoralPlay2013'],(Torelli Benedetti 2013),(Torelli Benedetti 2013).md,KQXKh6XbMhTZ,358961194562145357472,part_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/8Sxq7vY37Ts9,The Other Voice in Early Modern Europe,
BibliographicResource,(Torelli Benedetti 2013),,['torellibenedettiParteniaPastoralPlay2013'],(Torelli Benedetti 2013),(Torelli Benedetti 2013).md,KQXKh6XbMhTZ,358961194562145357472,citation,,,,,"Torelli Benedetti, Barbara. 2013. Partenia, a Pastoral Play: A Bilingual Edition. Translated by Lisa Sampson and Barbara Burgess-Van Aken. The Other Voice in Early Modern Europe: The Toronto Series, v. 22. Chicago: Iter Press."
