class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F184990000010101_000000149500C,,,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/a7Qa4z8ocEzP,madrigal,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jZuvVuSH7U3b,Veronica Gambara,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UE5wVYcJfR6n,Luca Marenzio,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KLTQn2FprASM,Di Luca Marenzio il terzo libro de madrigali a cinque voci,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,instrumentation,,,,,,,,,,,,,,
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/QSW3uZ3Uuhxd,"Occhi lucenti, e belli",
MusicComposition,"Occhi lucenti, e belli (Marenzio)",,,"Occhi lucenti, e belli (Marenzio)","Occhi lucenti, e belli (Marenzio).md",4JLgtntw2oaK,47182992997125588989,derivative_work,,,,,,,,,,,,,,
