class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['humoral theory', 'humors', 'humoralism']",four temperaments,four temperaments.md,four temperaments,aySHZp6GEVa3,680414798513800280797,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept,,
Concept,"['humoral theory', 'humors', 'humoralism']",four temperaments,four temperaments.md,four temperaments,aySHZp6GEVa3,680414798513800280797,subclass_of,,,,
Concept,"['humoral theory', 'humors', 'humoralism']",four temperaments,four temperaments.md,four temperaments,aySHZp6GEVa3,680414798513800280797,identifier,,,,http://www.wikidata.org/entity/Q5782572
