class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,identifier,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,described_by_source,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/CBJEfZgNCiU3', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PBEhrmkec4qK,Lucrezia Marinella,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2WkCBmYy3BbW,Orazio Visdomini,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,part_of,,,,,,,,Sonetto del molto Illustre Signor. Il Sig. Oratio Visdomini. Alla molto Magnifica Sig. La Signora Lucretia Marinella.,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WShmLq8ZHqk5,"Le nobiltà, et eccellenze delle donne",,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,based_on,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,derivative_work,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/duqiuAVT6ZNg,praise,,,,,,,,,
PoeticWork,"Poco è il mostrar, ch'a noi rispende il Sole",,,"Poco è il mostrar, ch'a noi rispende il Sole","Poco è il mostrar, ch'a noi rispende il Sole.md",Ad9FxgKNvq6D,177804381436243043522,subject,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/F4Q6mPjKkDUQ,querelle des femmes,,,,,,,,,
