class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Ancona,,,Ancona,Ancona.md,8jJabADoJdRk,138764019865388641500,identifier,http://www.wikidata.org/entity/Q3415,,,,,
Place,Ancona,,,Ancona,Ancona.md,8jJabADoJdRk,138764019865388641500,described_by_source,,,,,,
Place,Ancona,,,Ancona,Ancona.md,8jJabADoJdRk,138764019865388641500,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Ancona,,,Ancona,Ancona.md,8jJabADoJdRk,138764019865388641500,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
