class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_pages,part_of_section,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,text_value,language_value,language_label
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5GmrgRoxsCpY', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/PndEj8FtSonb,Giovanna d'Aragona,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/HaPPdnBeKQGv,Giovanni Battista Giraldi,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,part_of,,,,,,,,86.0,Giovan Battista Giraldi Cinthio.,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/XFzV5zn8KYUy,Del tempio alla divina signora donna Giovanna d'Aragona,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/ZfsD5EcdZsxp,praise,,,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
PoeticWork,"Deh perch'hor non ho io, Donna le rime",,,"Deh perch'hor non ho io, Donna le rime","Deh perch'hor non ho io, Donna le rime.md",YrnMg3skK4Fe,636736252531567449243,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
