class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['flight', 'escape', 'retreat', 'run away', 'fuga']",fleeing,fleeing.md,fleeing,J38vqXnR5tZ3,330580427609540947351,instance_of,,,
Concept,"['flight', 'escape', 'retreat', 'run away', 'fuga']",fleeing,fleeing.md,fleeing,J38vqXnR5tZ3,330580427609540947351,subclass_of,,,
Concept,"['flight', 'escape', 'retreat', 'run away', 'fuga']",fleeing,fleeing.md,fleeing,J38vqXnR5tZ3,330580427609540947351,identifier,,,http://www.wikidata.org/entity/Q1430466
