class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_volume,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,identifier,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Wvnraxko77uh,poem,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/CBJEfZgNCiU3', 'label': 'dedicatee'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/BM2Fg8iJ24DH,Emperor Charles V,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UHzA5avQDdMJ', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/aS9jDyDiqBTA,Francesco Maria Santinelli,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,part_of,,,,,,,,"Canto VI, 44",Carlo Quinto,96.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JQq3N3zLE9Lo,(Santinelli 1985),,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,based_on,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/WziXzP4KdMYo,alchemy,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,subject,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/duqiuAVT6ZNg,praise,,,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,poetic_type,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nkvGUfVFSUHZ,ottava rima,,,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,metre,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FPYzaHuDcPWK,hendecasyllable,,,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nn6vV9hVaERD,gold,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YTAdfrxKFqwZ,Apollo,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,depicts,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/RhGJjJndPMM8,classical elements,,,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,language,,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/nKCWTNSaUJQU,Italian,
PoeticWork,"Se ne le Sfere tu, Se nel Profondo",,,"Se ne le Sfere tu, Se nel Profondo","Se ne le Sfere tu, Se nel Profondo.md",VLjmsDrywzEn,563951194669016119961,text,,,,,,,,,,,,,,,,,,,,,,,,,"Se ne le Sfere tu, Se nel profondo
Sei Terra fatta aerea in denso Velo,
Aria disciolta in Foco, e tutta pondo,
Foco, ch'è tutta Forma anche nel gelo:
Se nel Cielo sei l'Anima del Mondo,
Se nel Mondo lo Spirito del Cielo,
Dimmi tu, come mai qui l'arte impetra
D'haverti in polve, e d'indurirti in pietra?"
