class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,subclass_of_value
Concept,philosopher,,,philosopher,philosopher.md,gSay5HCzzmqo,793062377662563043368,identifier,,,,,
Concept,philosopher,,,philosopher,philosopher.md,gSay5HCzzmqo,793062377662563043368,described_by_source,,,,,
Concept,philosopher,,,philosopher,philosopher.md,gSay5HCzzmqo,793062377662563043368,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/6oNeDcfvTHyK,occupation,
Concept,philosopher,,,philosopher,philosopher.md,gSay5HCzzmqo,793062377662563043368,subclass_of,,,,,
