class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,classical elements,"group of constituent basic elements of matter (water, earth, fire, air and sometimes aether), used to explain nature patterns since ancient times",['four elements'],classical elements,classical elements.md,BpAmPbZKNmd7,202432277637266964311,identifier,http://www.wikidata.org/entity/Q188520,
Concept,classical elements,"group of constituent basic elements of matter (water, earth, fire, air and sometimes aether), used to explain nature patterns since ancient times",['four elements'],classical elements,classical elements.md,BpAmPbZKNmd7,202432277637266964311,described_by_source,,
