class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Ceneda,,,Ceneda,Ceneda.md,Y9yKbkFtYyYp,621962520775122894544,identifier,http://www.wikidata.org/entity/Q2316315,,,,,
Place,Ceneda,,,Ceneda,Ceneda.md,Y9yKbkFtYyYp,621962520775122894544,described_by_source,,,,,,
Place,Ceneda,,,Ceneda,Ceneda.md,Y9yKbkFtYyYp,621962520775122894544,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Ceneda,,,Ceneda,Ceneda.md,Y9yKbkFtYyYp,621962520775122894544,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
