class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,opposite_of_value,identifier_value
Concept,Latin,Latin.md,Latin,7yyPzh3hWuXs,123443113928028290236,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/jh8gsPV8qSg8,language,,,
Concept,Latin,Latin.md,Latin,7yyPzh3hWuXs,123443113928028290236,subclass_of,,,,,
Concept,Latin,Latin.md,Latin,7yyPzh3hWuXs,123443113928028290236,opposite_of,,,,,
Concept,Latin,Latin.md,Latin,7yyPzh3hWuXs,123443113928028290236,identifier,,,,,http://www.wikidata.org/entity/Q397
