class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,Venetian,,['Venetian dialect'],Venetian,Venetian.md,SUJFCY5REehL,504777556601153557146,identifier,http://www.wikidata.org/entity/Q32724,
Concept,Venetian,,['Venetian dialect'],Venetian,Venetian.md,SUJFCY5REehL,504777556601153557146,described_by_source,,
