class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,humorous poetry,,"['poesia burlesca', 'comic poetry']",humorous poetry,humorous poetry.md,G7vsGa9x682P,291048529681095977370,identifier,http://www.wikidata.org/entity/Q114805151,
Concept,humorous poetry,,"['poesia burlesca', 'comic poetry']",humorous poetry,humorous poetry.md,G7vsGa9x682P,291048529681095977370,described_by_source,,
