class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,oration,,,oration,oration.md,NMqic8eqERvf,419899673731177286509,identifier,http://www.wikidata.org/entity/Q861911,
Concept,oration,,,oration,oration.md,NMqic8eqERvf,419899673731177286509,described_by_source,,
