class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Salerno,,,Salerno,Salerno.md,8kqPPD2dhVdf,139321699434133691425,identifier,http://www.wikidata.org/entity/Q1083,,,,,
Place,Salerno,,,Salerno,Salerno.md,8kqPPD2dhVdf,139321699434133691425,described_by_source,,,,,,
Place,Salerno,,,Salerno,Salerno.md,8kqPPD2dhVdf,139321699434133691425,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Crg84MViZYxd,city,,
Place,Salerno,,,Salerno,Salerno.md,8kqPPD2dhVdf,139321699434133691425,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/R4DkJ4Zkas7S,Italy
