class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kUiiaYvUfK7o,Isabella Andreini,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,part_of,,,,,,,,Sonetto IIII.,3.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7Pmih35JHCN,Rime d'Isabella Andreini padovana comica Gelosa,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MVesHQPbVg5X,metaphor,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TRHMAMaRfnLP,torment,,,,,,,,,
PoeticWork,Qual ruscello veggiam d'acque sovente,,,Qual ruscello veggiam d'acque sovente,Qual ruscello veggiam d'acque sovente.md,i3N6yHWakdnZ,825925612059906966451,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Mzrr2esvFbco,sonnet,,,,,,,
