class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value,related_to_value,motto_value
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,identifier,http://www.wikidata.org/entity/Q82133,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,described_by_source,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/M8DkfPxU28Gc,digital library,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,inception,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,dissolved,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,location,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,official_website,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,catalog_identifier,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,member,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,interested_in,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,notable_work,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,related_to,,,,,,,,,,,,,,
Organisation,Bodleian Library,,,Bodleian Library,Bodleian Library.md,TAU9PAz5g2Yu,518959723353617326641,motto,,,,,,,,,,,,,,
