class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,identifier,http://www.wikidata.org/entity/Q3229851,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,described_by_source,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/U7bj4Jz7sSuU,human,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Sw8LauTZqpYZ,male,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/J6uXo2g5NfHE,Roma,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,member_of,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/2hYMECrC2z35,publisher,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,related_to,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,notable_work,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,interested_in,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,catalog_identifier,,,,,,,,,,,,,,,,
Agent,Lepido Faci,,['Lepido Facij'],Lepido Faci,Lepido Faci.md,nZ9TNKsGRPEX,919249914242286859916,present_in_work,,,,,,,,,,,,,,,,
