class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,identifier,https://repim.itatti.harvard.edu/resource/?uri=http://repim.unibo.it/resource/WORK/326030000010101_000000067600C,,,,,,,,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/UFWerrYngAnv,RePIM,,,,,,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/KMtT3sEksj7N,madrigal,,,,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YVAbik9eKVEW', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kUiiaYvUfK7o,Isabella Andreini,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/h24pafkqqHsZ', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/beqEviihvZez,Paolo Consoni,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/87m6PkVEPizY,Le gemme. Madrigali a cinque de diversi eccellentissimi musici della città di Bologna,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,instrumentation,,,,,,,,,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/FRHyC2RRbdQm,Già l'alma ti donai,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,derivative_work,,,,,,,,,,,,,,,
MusicComposition,Già l'alma ti donai (Consoni),,,Già l'alma ti donai (Consoni),Già l'alma ti donai (Consoni).md,M7i5Dkji48L2,394146680360199592059,text,,,,,,,,,,,,,,,
