class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,described_by_source_label,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_value,part_of_label,instrumentation_value,based_on_value,based_on_label,derivative_work_value,text_value,language_value,subject_value,poetic_type_value,depicts_value,metre_value
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,identifier,https://repim.itatti.harvard.edu/resource/?uri=http%3A%2F%2Frepim.unibo.it%2Fresource%2FWORK%2F178740000010101_000000184400C,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,described_by_source,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/dM6ceQfzK2pQ,RePIM,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,instance_of,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Amk76nLGSdfy,canzonetta,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4AB2zhiGQJga', 'label': 'poet'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/F83FXwvvhCvA,Giovanni Battista Maurizzi,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,contributor,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LeNVLHNHKPVp', 'label': 'composer'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TCeZCdc6eEA9,Tommaso Pecci,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,part_of,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/B6G5YstxpYcR,Canzonette a tre voci del signor Tomaso Pecci. Libro primo,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,instrumentation,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,based_on,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GgSrDXScoPs6,"Non temete più, amanti",,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,derivative_work,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,text,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,language,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,subject,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,poetic_type,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,depicts,,,,,,,,,,,,,,,,,,,,
MusicComposition,"Non temete più, amanti (Pecci)",,,"Non temete più, amanti (Pecci)","Non temete più, amanti (Pecci).md",Ps6rba4K5hqV,451124351053136516994,metre,,,,,,,,,,,,,,,,,,,,
