class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,cYaRPXtoqWuV,712687448038360592025,instance_of,,,
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,cYaRPXtoqWuV,712687448038360592025,subclass_of,,,
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,cYaRPXtoqWuV,712687448038360592025,identifier,,,http://www.wikidata.org/entity/Q165800
