class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,"['ombra', 'shade']",shadow,shadow.md,shadow,fNnw4P8dLQ5w,771054337377088699850,instance_of,,,
Concept,"['ombra', 'shade']",shadow,shadow.md,shadow,fNnw4P8dLQ5w,771054337377088699850,subclass_of,,,
Concept,"['ombra', 'shade']",shadow,shadow.md,shadow,fNnw4P8dLQ5w,771054337377088699850,identifier,,,http://www.wikidata.org/entity/Q160020
