class,aliases,base_name,filename,label,id,n_id,property,part_of_value,citation_value,isbn_value,identifier_value
BibliographicResource,['urbiniProcaccioliFortuna2010'],(Urbini and Procaccioli 2010),(Urbini and Procaccioli 2010).md,(Urbini and Procaccioli 2010),9RQKQDjJbDUS,152919735743347649301,part_of,,,,
BibliographicResource,['urbiniProcaccioliFortuna2010'],(Urbini and Procaccioli 2010),(Urbini and Procaccioli 2010).md,(Urbini and Procaccioli 2010),9RQKQDjJbDUS,152919735743347649301,citation,,"Urbini, Silvia, and Paolo Procaccioli. 2010. ‘Fortuna “donna di Palazzo”. Libri sorte da Lorenzo Spirito a Giuseppe Maria Mitelli’. In Dea Fortuna - Iconografia di un mito, edited by Manuela Rossi. Modena, IT: Festival della Filosofia di Modena.",,
BibliographicResource,['urbiniProcaccioliFortuna2010'],(Urbini and Procaccioli 2010),(Urbini and Procaccioli 2010).md,(Urbini and Procaccioli 2010),9RQKQDjJbDUS,152919735743347649301,isbn,,,,
BibliographicResource,['urbiniProcaccioliFortuna2010'],(Urbini and Procaccioli 2010),(Urbini and Procaccioli 2010).md,(Urbini and Procaccioli 2010),9RQKQDjJbDUS,152919735743347649301,identifier,,,,https://www.academia.edu/1105862
