class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_value,present_in_work_value
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,identifier,http://www.wikidata.org/entity/Q139671308,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,described_by_source,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,work_location,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,member_of,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,occupation,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/AqfSVRY3KtFh,Componimenti poetici delle piu' illustri rimatrici d'ogni secolo,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,related_to,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,notable_work,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,interested_in,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,catalog_identifier,,,,,,,,,,,,,,,
Agent,Nollet,,,Nollet,Nollet.md,LbcRaEPP7mov,383611873571079893323,present_in_work,,,,,,,,,,,,,,,
