class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,country_value,country_label
Place,Lecce,,,Lecce,Lecce.md,8CSo9ZfMcMWd,127593196841766824183,identifier,http://www.wikidata.org/entity/Q13386,,,,,
Place,Lecce,,,Lecce,Lecce.md,8CSo9ZfMcMWd,127593196841766824183,described_by_source,,,,,,
Place,Lecce,,,Lecce,Lecce.md,8CSo9ZfMcMWd,127593196841766824183,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/YQfHpGMNj5pE,city,,
Place,Lecce,,,Lecce,Lecce.md,8CSo9ZfMcMWd,127593196841766824183,country,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fCq9Z2C2Jbrg,Italy
