class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,singer,singer.md,singer,bRregcw3FA5L,689620420201522021380,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Et64EF5pK79G,occupation,,
Concept,singer,singer.md,singer,bRregcw3FA5L,689620420201522021380,subclass_of,,,,
Concept,singer,singer.md,singer,bRregcw3FA5L,689620420201522021380,identifier,,,,http://www.wikidata.org/entity/Q177220
