class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GAQAqHE8Uttv,Paolo Emilio Balzani,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,part_of,,,,,,,,Del Faunio,23.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JLv6HZNGtUao,Ricreazioni amorose de gli Academici Gelati di Bologna,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/kVrAkrexneyx,pastoral,,,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NiFCVHMLTGkp,madrigale,,,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/HyEHYV8QKT42,nymph,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/bDmTfHcyfkqv,shepherd,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Nf6cF32SCt6E,singing,,,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian,
PoeticWork,Entro d'un chiaro fonte,"Pastoral scene depicting a naked woman singing observed, and later courted by the poet/shepperd.",,Entro d'un chiaro fonte,Entro d'un chiaro fonte.md,3FpkruLnPNA4,25639276072026116618,text,,,,,,,,,,,,,,,,,,,,,,,,"Entro d' un chiaro fonte
Veggio la bella NISA ignuda, e sola
Cantare, hor vola vola
Anima mia fra quelle braccia stretta
Del tuo pastore, e ivi si diletta.
Il pastor, ch'ode sovragiunge, ed ella
Poi li si mostra rigidetta, e fella:
Vuole, non vuol, come chi vieti, e ceda,
Pur li si dona in preda."
