class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,"['Cupido', 'Amor']",Cupid,Cupid.md,Cupid,mUmjH8v3mmFT,897034273038790458391,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/46nFpBHuPXqX,mythical character,,
Concept,"['Cupido', 'Amor']",Cupid,Cupid.md,Cupid,mUmjH8v3mmFT,897034273038790458391,subclass_of,,,,
Concept,"['Cupido', 'Amor']",Cupid,Cupid.md,Cupid,mUmjH8v3mmFT,897034273038790458391,identifier,,,,http://www.wikidata.org/entity/Q5011
