class,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,rhetorical question,rhetorical question.md,rhetorical question,kQJTTbE9Kyg4,874776987931580817398,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/NipdbPwHTGmA,activity,,
Concept,rhetorical question,rhetorical question.md,rhetorical question,kQJTTbE9Kyg4,874776987931580817398,subclass_of,,,,
Concept,rhetorical question,rhetorical question.md,rhetorical question,kQJTTbE9Kyg4,874776987931580817398,identifier,,,,http://www.wikidata.org/entity/Q316694
