class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Concept,infinity,,,infinity,infinity.md,Aj4KdJ3ijbDF,179945231924843673490,identifier,http://www.wikidata.org/entity/Q205,
Concept,infinity,,,infinity,infinity.md,Aj4KdJ3ijbDF,179945231924843673490,described_by_source,,
