class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,inception_value,dissolved_value,location_value,official_website_value,catalog_identifier_value,member_value,interested_in_value,notable_work_value,related_to_value,motto_value
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,identifier,http://www.wikidata.org/entity/Q28733727,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,described_by_source,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/M8DkfPxU28Gc,digital library,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,inception,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,dissolved,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,location,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,official_website,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,catalog_identifier,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,member,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,interested_in,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,notable_work,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,related_to,,,,,,,,,,,,,,
Organisation,Bischöfliche Zentralbibliothek Regensburg,,,Bischöfliche Zentralbibliothek Regensburg,Bischöfliche Zentralbibliothek Regensburg.md,gDpNRJ3gpZb4,788441003927139096713,motto,,,,,,,,,,,,,,
