class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,gender_value,gender_label,work_location_value,work_location_label,member_of_value,occupation_value,occupation_label,related_to_value,notable_work_value,interested_in_value,catalog_identifier_source,catalog_identifier_value,present_in_work_value
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,identifier,http://www.wikidata.org/entity/Q43255322,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,described_by_source,,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/GB3DPeNtxqwb,human,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,gender,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/5bZY447EzsJq,male,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,work_location,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/4G4zUCvYBvXZ,Bergamo,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,member_of,,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,occupation,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/o2jeCDMBAhqR,publisher,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,related_to,,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,notable_work,,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,interested_in,,,,,,,,,,,,,,,,,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,catalog_identifier,,,,,,,,,,,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/DoWoU567wmiV', 'label': 'Italian Academies Database'}",20566.0,
Agent,Comino Ventura,,,Comino Ventura,Comino Ventura.md,iG7WWQ4U3KTG,830539395181414312406,present_in_work,,,,,,,,,,,,,,,,,
