class,aliases,base_name,filename,label,id,n_id,property,instance_of_value,instance_of_label,subclass_of_value,identifier_value
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,VGbtWp2Ek2YY,562452989769836218344,instance_of,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/LSenUpbhXggw,scientific concept,,
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,VGbtWp2Ek2YY,562452989769836218344,subclass_of,,,,
Concept,['geocentric model'],geocentrism,geocentrism.md,geocentrism,VGbtWp2Ek2YY,562452989769836218344,identifier,,,,http://www.wikidata.org/entity/Q165800
