class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label
Concept,beauty,,"['bellezza', 'beltà']",beauty,beauty.md,mhCahuRJi3kD,901530153684376905539,identifier,http://www.wikidata.org/entity/Q7242,,,
Concept,beauty,,"['bellezza', 'beltà']",beauty,beauty.md,mhCahuRJi3kD,901530153684376905539,described_by_source,,,,
Concept,beauty,,"['bellezza', 'beltà']",beauty,beauty.md,mhCahuRJi3kD,901530153684376905539,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/TYSwPAjmpAM9,philosophical concept
