class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value
Place,Siena,,,Siena,Siena.md,2P97RzuZEUPb,7647764254327192974,identifier,http://www.wikidata.org/entity/Q2751,
Place,Siena,,,Siena,Siena.md,2P97RzuZEUPb,7647764254327192974,described_by_source,,
