class,base_name,filename,label,id,n_id,property,instance_of_value,subclass_of_value,identifier_value
Concept,satire,satire.md,satire,YtNYvYPNHggc,637309138174362259690,instance_of,,,
Concept,satire,satire.md,satire,YtNYvYPNHggc,637309138174362259690,subclass_of,,,
Concept,satire,satire.md,satire,YtNYvYPNHggc,637309138174362259690,identifier,,,http://www.wikidata.org/entity/Q128758
