class,label,description,aliases,base_name,filename,id,n_id,property,identifier_value,described_by_source_value,instance_of_value,instance_of_label,contributor_role,contributor_value,contributor_label,part_of_section,part_of_pages,part_of_value,part_of_label,based_on_value,derivative_work_value,subject_value,subject_label,poetic_type_value,poetic_type_label,metre_value,metre_label,depicts_value,depicts_label,language_value,language_label,text_value
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,identifier,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,described_by_source,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,instance_of,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/fYpqbjX78ztP,poem,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,contributor,,,,,"{'value': 'https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/awZyTsJZqrUq', 'label': 'author'}",https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Y8fMkvEhyHyo,Vincenzo Fabretti,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,part_of,,,,,,,,Dell'Incolto,45.0,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/JLv6HZNGtUao,Ricreazioni amorose de gli Academici Gelati di Bologna,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,based_on,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,derivative_work,,,,,,,,,,,,,,,,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,subject,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/Bvvit9jGS3mp,longing,,,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,poetic_type,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/QKnFCoKHDFvG,ottava rima,,,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,metre,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/emwSSkhQpsBS,hendecasyllable,,,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/MiEZVRza7UDo,celestial body,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,depicts,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/SKQKJ7R9NHcd,mountain,,,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,language,,,,,,,,,,,,,,,,,,,,,,https://nicholascorniaorpheus.github.io/accademia-degli-incompresi/entity/85kGqMwffVs7,Italian,
PoeticWork,"Chi può le stelle, o le minute arene","The author is departed from their lover, who moved on the other side of the Appenines.",,"Chi può le stelle, o le minute arene","Chi può le stelle, o le minute arene.md",9VnRWdUfwVtU,154508282350836081071,text,,,,,,,,,,,,,,,,,,,,,,,,"Chi può le stelle, o le minute arene,
O tutte annoverar l'istabili onde;
E dir quanto su 'l dorso alto sostiene
Il siluoso Appennin piant', herbe, e fronde.
Dirà quant'io martir sostenga, e pene,
Quante asconda il mio cor piaghe profonde.
Quanti, lunge da voi, mia bella Aurora,
Prieghi, pianti, e sospir vi mandi ogn'hora."
